"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"E4F1",170.337312415253,-1.14780439481089,0.240184084343063,-4.77748940926406,1.77497395882623e-06,4.72201095970652e-05
"SLC1A2",32.5661337282556,-1.47489662455347,0.308209483263846,-4.7751386686237,1.79583465396628e-06,4.76335165105367e-05
"TAPT1-AS1",116.914825710444,1.01037762784896,0.211495427423743,4.77407020926393,1.80539395134244e-06,4.78162326994602e-05
"SERTAD3",1274.85250642268,-1.20227465052424,0.251926779996362,-4.77239851914435,1.82044840326575e-06,4.81437344343722e-05
"RALY-AS1",38.5198405274747,1.08890215567016,0.227741192795299,4.76956623413725,1.84623033352392e-06,4.85968437492701e-05
"PURA",672.011173103077,1.17093114207038,0.245587545796086,4.76715653238746,1.8684414367329e-06,4.89788806489982e-05
"LOC728673",20.8661539069083,1.78555370856388,0.370000114959802,4.76503177683001,1.88823889004592e-06,4.93533271348645e-05
"ZNF257",91.7581778778888,1.65762477245201,0.347097159581872,4.76467171336183,1.89161369753894e-06,4.93694630331446e-05
"C18orf54",140.673371513506,1.13015063140087,0.237200300068166,4.761180548987,1.92463764123491e-06,5.01582421086898e-05
"ZNF610",28.0481832145319,1.46256368500917,0.305122589486955,4.76066730845658,1.92953899008176e-06,5.0212886741895e-05
"CTRL",1266.41704281179,-1.09138778051082,0.229347277311491,-4.75862497191016,1.94916197928038e-06,5.05765160536753e-05
"TICRR",35.4970514993472,1.47170168837303,0.307917943380275,4.75810287736115,1.95420900575191e-06,5.06340926758064e-05
"LINC01569",71.7262834630828,1.00128900547087,0.210328280851798,4.75444556659592,1.98991744778589e-06,5.13364293734274e-05
"IRF7",3860.38655802766,-1.84077913253308,0.388093845867087,-4.75016193052918,2.03253824986616e-06,5.23605249289261e-05
"LOC101928020",85.9320096036935,1.05262865425017,0.221551701343423,4.74611892034707,2.0735682963059e-06,5.31656522217536e-05
"TMCC1-AS1",28.2988335919282,1.26511261737963,0.26526913852646,4.74531826789412,2.08178746420699e-06,5.32461753702314e-05
"IL10",261.47506255372,-2.0909574065244,0.444065512723503,-4.74437049966783,2.09155730923313e-06,5.33488222075355e-05
"SNORA29",51.0347536588369,-1.01850870900049,0.214629504401132,-4.74279632308381,2.10788172630478e-06,5.3683519811893e-05
"MIR4742",36.1481215238275,-1.38461283858802,0.291776667261354,-4.73971165353815,2.14022569503318e-06,5.42756385890567e-05
"PPP1R3E",958.14001978003,1.26821709361585,0.267530741518732,4.73998777545119,2.13731113516839e-06,5.42756385890567e-05
"ZNF687",3025.24967027278,-1.18191116342789,0.249401533386661,-4.73905266752146,2.14719694816651e-06,5.43754089957187e-05
"PDE6C",87.4031543110421,1.16988448915157,0.247244284692401,4.72563340524596,2.29399173169638e-06,5.76848707363652e-05
"ZNF394",5021.88350729268,-1.13165271325262,0.239541129586888,-4.72432696206532,2.30878704066893e-06,5.79754883255771e-05
"SCYL1",1473.09652383926,-1.08128591143265,0.229226670614821,-4.7171220415473,2.39204215252605e-06,5.98980737046523e-05
"ZNF385A",1936.79839528494,-1.4601682822879,0.309678380705599,-4.71570278747107,2.40877844212421e-06,6.02329179159104e-05
"LINC00920",65.280664221972,1.76527222528808,0.373278666978048,4.71471090810854,2.42054167109997e-06,6.04426472515675e-05
"ZNF420",213.0056245987,1.23089563519184,0.261164758519252,4.71028458610407,2.47371133475755e-06,6.15985086752421e-05
"CD40LG",396.586663869364,1.61935298736762,0.344278742157558,4.70291788538373,2.56469585453862e-06,6.33356063167716e-05
"NDUFAF4",182.392542081028,1.16909850476503,0.248588059115269,4.69999887609141,2.60162922607489e-06,6.40709348880946e-05
"RIN2",2021.19930748176,-1.46347280563669,0.311544650344544,-4.69805692136884,2.62648241263308e-06,6.45941498843168e-05
"KIAA1958",2156.24391699664,-1.3392988557576,0.285365827592601,-4.69347486224504,2.68603009953747e-06,6.57875279098754e-05
"MAP1S",341.384932161115,-1.37498217061307,0.292978393194826,-4.69296624103647,2.69271939215886e-06,6.58612677557545e-05
"ZNF33B",1423.38041340315,1.2011513272146,0.256057316911398,4.6907158782068,2.72250808348305e-06,6.64990241837388e-05
"DPP7",293.483366037248,-1.16145479004959,0.247735946470274,-4.68745166454138,2.76628007333214e-06,6.72927696099709e-05
"FURIN",3686.54001971502,-1.19314475647372,0.254592244034602,-4.68659297228827,2.77790656268768e-06,6.74839065106653e-05
"MVB12B",462.988837627275,-1.28808543882244,0.274845222572527,-4.68617259011778,2.78361552069821e-06,6.75309651525486e-05
"MDK",66.7806875409347,-1.47531514061679,0.3144536330802,-4.68579542983694,2.78874708848976e-06,6.75639078109887e-05
"SF3A2",376.569885705447,-1.19238913715182,0.254511205428942,-4.68431575887053,2.80896700123791e-06,6.79618178245453e-05
"NRIP1",4183.88767075678,-1.30816482124506,0.279411765214393,-4.68206944069747,2.83993237644088e-06,6.86182851117376e-05
"MIR146A",18.0516413393269,2.01071006952247,0.423214932622725,4.67099314677425,2.99746940893288e-06,7.15555897300457e-05
"ITGA10",185.862693306186,1.10452813707931,0.236442758957028,4.66902433685278,3.02633530990342e-06,7.2148478546619e-05
"LOC100294362",1068.26200318905,-1.69685356429063,0.364025524497428,-4.66434072904042,3.09608018744688e-06,7.36587954931197e-05
"FAM72B",159.335371994546,-1.56867340980336,0.336311642490271,-4.66350193064021,3.10873267500848e-06,7.38179705747371e-05
"LOC100130476",590.182936745386,-1.72391427284875,0.370059878358129,-4.66198830979944,3.13168983443501e-06,7.4264602378443e-05
"PQLC1",470.6183060268,-1.37680120764337,0.295368667401715,-4.661300957072,3.1421685549396e-06,7.44145314915855e-05
"BACH1-IT2",142.065468594132,-1.36256000291998,0.29233805649446,-4.66048546280778,3.15464442186126e-06,7.46112995099127e-05
"LINC01521",74.5900461731326,1.16654980368676,0.250152421220831,4.65639378462545,3.21796174641612e-06,7.57087872639083e-05
"ZNF546",325.976759411744,1.06410464061522,0.228747694742396,4.65048480666735,3.31155642198829e-06,7.78085382930162e-05
"MS4A1",3521.98248123464,1.87396511653738,0.404063485910779,4.64830059319968,3.34680950050346e-06,7.82262105705143e-05
"GPM6B",217.00192095201,1.09926254791805,0.236387444600194,4.64794864860509,3.35252342761968e-06,7.82576003234717e-05
"BCL7A",127.16582213804,1.56784283279227,0.337086447847528,4.64621719615523,3.38077057731858e-06,7.88142140837393e-05
"ZFP14",507.06262135805,1.18797688762919,0.255821488588423,4.64280398251098,3.43712406597191e-06,7.99198302300793e-05
"BIN3-IT1",31.5479400287892,-1.70733194605246,0.367187906085756,-4.64085127130916,3.4697680106719e-06,8.05742236875094e-05
"EXOC3L1",40.3290794113455,-1.83453780674529,0.394822997875975,-4.6324912676,3.6129157928412e-06,8.3573183921226e-05
"PHF13",770.190015123765,-1.07279280444569,0.231641895728223,-4.63120299596149,3.63547217838577e-06,8.3986443718476e-05
"LOC400958",14.7821291074544,1.82426734474099,0.387549825890272,4.62019012865039,3.83388548851745e-06,8.80024176748928e-05
"UGDH-AS1",40.1253230243068,1.10501532198081,0.23857598833389,4.61979261750405,3.84123788925939e-06,8.80582883089629e-05
"ZNF583",90.2713414595934,1.22238502142337,0.264291673425534,4.619403016234,3.84845710188127e-06,8.81109666906424e-05
"PRC1-AS1",22.3128650252767,-1.7481332805881,0.376657516824028,-4.61386637210402,3.95246592835634e-06,9.02614157924642e-05
"PSMB10",1688.63562399934,-1.22415981323479,0.265353737570266,-4.61336942722312,3.96193194499626e-06,9.03623306282968e-05
"TAS2R3",14.2734962166948,1.79714748906438,0.382253033018291,4.61190586766119,3.98993684531638e-06,9.08852789803366e-05
"ZNF585B",600.642825330402,1.14846901406446,0.249155442655405,4.60859575475156,4.0539766271572e-06,9.21096415388611e-05
"VN1R1",12.7661870230594,1.57901951756313,0.336595955742868,4.60616280631544,4.101673037821e-06,9.3075226957094e-05
"NR1H2",1422.81437860119,-1.18811889069196,0.258300214020439,-4.59984383020709,4.2280779324955e-06,9.55801859891407e-05
"NT5E",176.894489995799,1.53330139824284,0.333182248863814,4.5981013597342,4.263585690507e-06,9.62613344298075e-05
"SYNGR2",1435.11201962353,-1.2145725168065,0.264438263421683,-4.59306205432501,4.36789109084456e-06,9.82446257418103e-05
"TSC22D4",2722.51294688907,-1.03122757964452,0.224791106126393,-4.58751303103166,4.48557437959746e-06,0.000100512795609904
"SREBF1",683.915851601524,-1.20647218842967,0.263118957866162,-4.58511044014753,4.53746531116977e-06,0.0001014216965433
"L3HYPDH",252.963933830121,1.04945255985391,0.22893084383639,4.58238714093388,4.59697820505444e-06,0.000102368529581212
"SMAD9",36.4842381348727,1.57662198606867,0.342233316479754,4.58089176582987,4.62997426334662e-06,0.0001027200238054
"PSMG3-AS1",122.825015560398,1.10221837785398,0.24059466484911,4.57816374504314,4.69075449061708e-06,0.000103683047407417
"PAQR8",518.960098165009,1.44774740780633,0.316410809271015,4.57527478827223,4.75595335014307e-06,0.000104994560765674
"LOC727896",130.659025664026,-1.17935098946669,0.257927055347427,-4.57167216048802,4.83847524784459e-06,0.000106553580365817
"AVPR2",56.0307541622501,-1.28508378112846,0.280865840623368,-4.57026622939742,4.87105011140253e-06,0.000107139166086672
"BANK1",994.97529476432,1.38253269756227,0.302812364881342,4.56565918255255,4.97927184236011e-06,0.000108850895074012
"LEAP2",29.6043711270855,1.46640911811481,0.319471882542825,4.56488212660597,4.99775072686052e-06,0.000108988707690269
"SLC27A3",2548.57946768328,-1.0553253172116,0.231551958372061,-4.55762169011139,5.17361159655924e-06,0.000112276778211875
"MED4-AS1",22.2359682914204,-1.42321988473123,0.311762274364206,-4.55119695782123,5.33415847508198e-06,0.000115480983479888
"LMF2",518.02885061974,-1.02220505767185,0.224927512310311,-4.54429700766587,5.5118894671638e-06,0.000119040855271533
"CASP1P2",169.74130293307,1.62504685382794,0.357865620573153,4.53924070894981,5.64571576431903e-06,0.000121345612298161
"SH2B2",483.22094970628,-1.44401050181692,0.31831884955076,-4.53694345258993,5.7075402300057e-06,0.000122527338462856
"GINS1",60.807361857123,1.07069620927324,0.235797705999913,4.53412892167083,5.7841693395089e-06,0.000123579675244114
"ZNF17",168.112476235866,1.05636011261539,0.232822669694769,4.53430640920122,5.77930807112429e-06,0.000123579675244114
"IPO5P1",357.354145588728,1.12838371141931,0.248817162302084,4.53379453348049,5.79333865015491e-06,0.000123628051480779
"TRABD",673.513606503208,-1.23512099779733,0.272437936305301,-4.53349150393283,5.80166008592437e-06,0.000123658240688559
"LOC100130992",59.6519753149759,1.13298089062735,0.249715994428733,4.52971336522097,5.90637609346721e-06,0.000125591161018334
"ACYP1",239.080313708621,1.13679155808162,0.251184235240769,4.52363595049804,6.07862436358971e-06,0.000128723713258278
"GNG5",2798.28192300033,-1.00214225856285,0.221693667328892,-4.52041164246544,6.17195014387185e-06,0.000130309664358351
"ZNF322",309.756627167593,1.16822446262766,0.258887590319719,4.51099445069969,6.4524409047313e-06,0.000135911178774481
"C5orf51",1839.01468458199,1.00212008682738,0.222309363927518,4.507599539686,6.55651741914148e-06,0.000137779211117734
"MX2",38828.3691525911,-1.05000395928068,0.233123238050504,-4.50411924633627,6.66487764466455e-06,0.00013940183335289
"ZNF665",62.6017998980703,1.23635114741949,0.274340988713615,4.49800476629763,6.8594160013159e-06,0.000142803469869256
"BAG1",2070.97838449356,-1.09780838695812,0.244132121081741,-4.4968395718239,6.89709885618189e-06,0.000143421205483253
"ISG15",5086.01136508408,-1.98198345631241,0.444123982541892,-4.49629508828735,6.91477547848758e-06,0.000143621972351324
"LINC00428",46.8490481267388,-1.89659883612139,0.422452634756236,-4.48971239593354,7.13194024710538e-06,0.000147618795588641
"TMPRSS5",28.4032607180723,-1.21856602730957,0.271056433273694,-4.48750732973026,7.20613336289924e-06,0.000148810394151497
"OR52K2",155.871407388353,-1.34220943762322,0.299136256066516,-4.48625602057244,7.24856342825842e-06,0.000149514147027118
"LINC00264",517.373891498243,-1.12123851909661,0.250091882215912,-4.48333527082759,7.34853344941e-06,0.000150931327074196
"MXD4",471.589636226684,-1.1086509403957,0.247403358345491,-4.48075745366795,7.43785990262403e-06,0.000152365496220344
"JUNB",1767.62198445762,-1.54432579480995,0.344835366016323,-4.47998015562042,7.4649979297171e-06,0.000152608561552166
"CYBA",2060.14887378683,-1.18057819141976,0.263560577990384,-4.47940926072248,7.4849900252512e-06,0.000152806455429986
"TAS2R4",43.6496388098574,1.27421407024958,0.28368048668259,4.4783072646457,7.52372557016741e-06,0.000153073616600315
"ZNF436-AS1",19.3886899391081,1.47293226817417,0.32597584325044,4.47730433495721,7.55914544217224e-06,0.000153619682175541
"MT1X",456.005704505603,-1.51064058210252,0.337674787485794,-4.47396616054188,7.67818985988687e-06,0.000155509401868116
"CD19",334.066050204676,1.5511649958569,0.347149705426551,4.46820502392572,7.88786870811623e-06,0.000158857594319587
"MRPL50",361.659602386343,1.04833599438427,0.234803114874464,4.46356988963303,8.06052898521484e-06,0.000161607739027197
"SLC6A8",115.418500526411,-1.40377535575329,0.314770518165934,-4.4590397687238,8.23276463733434e-06,0.000164604615645702
"UNC5A",43.660214830019,-1.72923956400094,0.387083664440666,-4.45891427159246,8.23758576957939e-06,0.000164604615645702
"CD79B",422.677456605979,1.11107484360764,0.24942128439093,4.45387035237507,8.43360374773887e-06,0.000168146148663159
"PDLIM2",1175.16150791381,-1.06140894365561,0.238411287180624,-4.45201023423593,8.50701104095647e-06,0.000169232806308094
"C18orf25",9069.67783434355,-1.11653681430774,0.251058413520282,-4.44740158178806,8.69152590286939e-06,0.000172138362571873
"ZNF439",364.387691187593,1.10981607257715,0.249456768304994,4.44761267811112,8.68299138673756e-06,0.000172138362571873
"RBM26-AS1",55.041692772273,1.40380474923911,0.314923402611051,4.44570232614838,8.76051852824523e-06,0.000173313064894699
"ARHGAP23",41.1698850340202,-1.26694641670511,0.285185259927518,-4.43632327594008,9.15083933357985e-06,0.000180040249921334
"SOX4",473.066598107782,-1.0534037594846,0.2375599807974,-4.4342625123898,9.23879980721552e-06,0.000181372227794284
"PLCD1",452.33705531693,-1.13137287851028,0.255176729055894,-4.43332296116564,9.27917065505779e-06,0.000181383321798231
"TTYH1",13.9038540011536,-1.58975674125091,0.355561507203856,-4.43330629133101,9.27988844767535e-06,0.000181383321798231
"ZNF501",48.2360966124999,1.64463177103551,0.369427610164638,4.43400570399556,9.24981771128215e-06,0.000181383321798231
"TNS1",815.130627626799,-1.48721249583219,0.335558963153394,-4.43302944628928,9.29181698045681e-06,0.000181418420085168
"DUS3L",350.166289590756,-1.19066865699465,0.269374318863336,-4.41975362757575,9.88134895562775e-06,0.000191674617228125
"ZNF391",27.906441551375,1.64617759451836,0.37029479583033,4.41598777984423,1.00549764846525e-05,0.000194200969774777
"KSR1",1547.20781627337,-1.00506910091058,0.227631016801561,-4.41531497486396,1.00863019464557e-05,0.000194596066863516
"TOPORS-AS1",332.830712857589,-1.03357498412226,0.234097712849357,-4.41504505036594,1.00988956754794e-05,0.000194629309121402
"RDH12",32.1258521678444,-1.17748730174119,0.266416949330433,-4.41241982178239,1.02221654787187e-05,0.000195950375514967
"ELAC1",132.331573567052,1.03437662921449,0.234527368629758,4.40760160479506,1.04521572990489e-05,0.000199504716718733
"FZR1",771.021605332286,-1.22943558958193,0.279045911990782,-4.40582272853333,1.05383122495679e-05,0.000200815991807532
"PMEPA1",36.8856156910171,1.48337159602422,0.336101817822711,4.3943751846268,1.11091809548135e-05,0.000210252405724081
"TEKT2",12.6303061151755,-1.53381155717807,0.346096662815207,-4.39260079325402,1.12002675571009e-05,0.000211306206893924
"AMPD2",8314.48160596439,-1.38819428235129,0.316312999811351,-4.38938062560322,1.13673956968805e-05,0.000213335275216928
"LGALS9",13754.6044434746,-1.20011880647591,0.273498068813454,-4.38820913329027,1.14287851728839e-05,0.000214038671271248
"PLEC",3312.04898523617,-1.31668200697895,0.300141545745154,-4.3872636114519,1.14785638317087e-05,0.000214746297641497
"SAP25",183.644175240676,-1.32066684881248,0.301154111075254,-4.38472974322961,1.16129863194995e-05,0.000216582194858666
"MIR6069",18.0767819496884,-1.90635940242134,0.432719443221616,-4.38329101891591,1.16899785176278e-05,0.000217564839271942
"N6AMT1",68.4297947810152,1.32652624370142,0.302054736360788,4.38195914370219,1.17616868629995e-05,0.00021799300372168
"ATP8A2",16.0602999148862,1.70216566235728,0.382912761268565,4.38032264123418,1.18503713338347e-05,0.000219409563972053
"TXNDC2",18.3202823500601,-1.60288566268899,0.364205128167465,-4.3791589484615,1.19138214414151e-05,0.000220129059945404
"ASB15",6.69886116752516,-2.11918667422403,0.461616398483302,-4.37813780244972,1.19697661991308e-05,0.000220707202913736
"SIVA1",97.3473653364888,-1.13826636738614,0.260030391721102,-4.37607531405008,1.20835277646504e-05,0.000222575597837757
"ISG20",5588.85979011036,-1.29175222413975,0.295489253708932,-4.37191065341334,1.23163929751565e-05,0.000226312008848605
"STRBP",635.933455009447,1.03111054504825,0.235903309111773,4.37040223662855,1.24017870914376e-05,0.000227268777978607
"LRP1-AS",17.494185974117,-1.78120482534078,0.405545629027647,-4.36701419651702,1.25956543577438e-05,0.00022988032173399
"FCN1",30146.4907829301,-1.27994702046623,0.293425675960883,-4.36241931498006,1.28632031311653e-05,0.000234047549654861
"ZBP1",16315.5431023101,-1.31582432947949,0.301676265428291,-4.3621382152243,1.28797456767497e-05,0.000234110625986321
"ZNF382",115.807390922041,1.41340967671565,0.323620773192472,4.36185612087461,1.2896367158289e-05,0.000234175007709946
"PCBP2-OT1",34.7082313378296,-1.3135420948391,0.300793736881656,-4.36128852663123,1.29298728190943e-05,0.000234545534906853
"CCT6B",62.6986458580282,-1.10430635364208,0.253086205217137,-4.36036560345665,1.2984531290616e-05,0.000234823281037565
"DLSTP1",76.7233291637091,1.06573048089259,0.244136207869574,4.35964033263697,1.30276387696644e-05,0.000235127867471845
"RAB30",925.50675251173,1.12248785356913,0.258224892913797,4.3466114025975,1.3825684596536e-05,0.000248031119254891
"C17orf100",61.367722246361,1.38970499968696,0.319346307781304,4.34166609400882,1.41406321258811e-05,0.00025292095662515
"LOC100507283",30.7351553456004,1.3151340094484,0.301482889009676,4.34121413651873,1.41697543345607e-05,0.000253059719010517
"MAPK8IP2",16.1328390334936,-1.55440592556344,0.355844456840381,-4.34110711453902,1.41766587448362e-05,0.000253059719010517
"FLVCR2",985.162534609504,-1.25704389685523,0.28982082693214,-4.33739942910908,1.44178469945428e-05,0.000256088425188785
"PNPT1",4388.0455145972,-1.41282754213754,0.325789844092117,-4.33744650115704,1.44147605360897e-05,0.000256088425188785
"C21orf62",22.0189349411111,1.39224791337437,0.318873322197329,4.33387862713385,1.46504967912147e-05,0.000259705440148424
"CIRBP-AS1",215.742347085145,-1.07923679124417,0.249098289579243,-4.33228944254143,1.47566765503912e-05,0.000260812968369402
"PARS2",19.9281063063941,1.66180636901839,0.37943933369714,4.32880768437866,1.49918774704888e-05,0.000264708653088393
"N6AMT2",35.4096149771085,1.03021156666515,0.237471025597733,4.32742500516648,1.50862686985736e-05,0.00026611286185149
"ZNF528-AS1",79.9916520140303,1.44557442078809,0.333841810531135,4.32225067689094,1.5444556761828e-05,0.000270831874891057
"HLX",918.94569146839,-1.52787233769243,0.353957793022063,-4.31813448178187,1.57353547808825e-05,0.000275661244615382
"PRR5",80.1854724327622,-1.60460555574184,0.371491457818348,-4.31678845276764,1.58315752934411e-05,0.000277075781088729
"KLF5",1041.94011109903,-1.36919243640248,0.317448778691839,-4.31373978736389,1.60515863360682e-05,0.000280378148059478
"SNORD117",91.6143928820906,-1.11786221702027,0.25939732799967,-4.30813074438286,1.64640057952204e-05,0.00028618598034721
"ZNF682",161.544119520437,1.03999894946539,0.241390795231592,4.30566266244961,1.66486600819185e-05,0.000288834893514213
"IL27",156.299431915398,-1.37370854473419,0.319131220952174,-4.30423917150642,1.675605702859e-05,0.000290322524181986
"TNFRSF4",22.358413841212,-1.78755313624862,0.413108312288611,-4.30409673932894,1.67668392540311e-05,0.000290322524181986
"JAG1",790.801376756697,-1.12078776518608,0.260609800276586,-4.3006629030058,1.70287934969462e-05,0.000294005321860487
"PDCD2L",28.6386934671746,1.02869632199697,0.238613567088714,4.29618358466824,1.73763695512124e-05,0.000299035957785575
"ODF3B",835.231144639136,-1.60982757494279,0.37542920340481,-4.29111545599007,1.77777847966041e-05,0.000304587042103732
"HSH2D",19294.9359822231,-1.06491317195484,0.248330413169353,-4.28835804569064,1.7999877741396e-05,0.000308082656884418
"SECTM1",5214.75203933601,-1.29530339843424,0.302128676160572,-4.28766537264878,1.80560824283805e-05,0.000308469560875691
"CSF1",2375.3089914372,-1.80000285824625,0.421229394861774,-4.28709624672551,1.8102387374045e-05,0.000308671565280859
"GPR3",66.5573399538672,-1.42422461487505,0.332254264090195,-4.28442499726298,1.83212400171791e-05,0.000311513277557051
"LOC100134368",22.5772116919148,1.72443317827358,0.399667567136467,4.28413420078561,1.83452162197331e-05,0.000311625001136719
"TCL1B",13.3922685336988,2.04248329077021,0.469474980043337,4.2834649050545,1.84005133469073e-05,0.000311972339927111
"DNAH11",26.3567882859532,1.21608408673069,0.28300840116281,4.27675981264781,1.89633210683965e-05,0.000320603683105354
"ZYX",10550.3370566476,-1.05691505104411,0.247210562869235,-4.27542764017447,1.9077075583829e-05,0.000321918907872643
"DIP2A-IT1",175.521362324635,-1.57243002444385,0.368160159229892,-4.27125524373486,1.94375780302749e-05,0.000326463787105105
"COQ3",110.962095787656,1.10567780618505,0.258676127174758,4.2707122466442,1.94849683045852e-05,0.000326953020173658
"COBLL1",256.883052835301,1.18942093596703,0.278733001073306,4.26600847117436,1.99001226967006e-05,0.000332672079142603
"RNF5P1",11.6146683910838,-2.00969758365801,0.491308998938633,-4.26615464421743,1.98870956311374e-05,0.000332672079142603
"NR1D1",206.966605271442,-1.11712582932255,0.261843595464023,-4.26563392494963,1.99335396717468e-05,0.000332919864069921
"BRCA2",1015.99342701338,-1.08618733193171,0.255531183251414,-4.25064742750819,2.13153477682548e-05,0.000354016685011905
"ARL8A",2410.23166723287,-1.00537622288834,0.236795122066058,-4.24579848908317,2.17816325439008e-05,0.000360689181763384
"MIR593",8.42963508475743,-1.87132746525564,0.431049469408402,-4.24324174814739,2.20313878584561e-05,0.000363548357804423
"PTP4A1",16867.1757997548,-1.04145961923051,0.245442230451371,-4.24325781742583,2.20298096523207e-05,0.000363548357804423
"VPS18",1214.79085935293,-1.02718448488099,0.242254323266016,-4.24008898210836,2.23431198704999e-05,0.00036801400014851
"SALL2",46.8550335962962,1.29386877534788,0.304407178635701,4.23789022124209,2.25630038763288e-05,0.000370844704029488
"ZNF418",100.594540542305,1.45601180614166,0.343305919027189,4.23669354903912,2.26835392777218e-05,0.000372251225690496
"AVPI1",26.1909742411426,-1.37837514265321,0.324451789420342,-4.2353279154129,2.28218420904251e-05,0.000373493839841838
"SEMA3F",4.019952105336,-2.24905116680931,0.475222312733574,-4.22713453600976,2.36686162990228e-05,0.000385239005652458
"NCKAP5L",362.789313176206,-1.06812328464053,0.252923031783085,-4.22297062220267,2.41103256910695e-05,0.000391716217035307
"PLEKHN1",19.9999214080609,-1.30731815825479,0.308463652212894,-4.22310143000961,2.40963310227503e-05,0.000391716217035307
"ABHD8",40.0435442087247,-1.25509923142426,0.296774689904789,-4.22275551566408,2.41333560003466e-05,0.000391734910090848
"SPAG8",40.6570515423541,1.26886863891971,0.299407489393238,4.2224409176141,2.41670760274983e-05,0.000391926928619863
"BST2",7024.49422933355,-1.4455818338382,0.342508168830566,-4.22189520042542,2.42256747823409e-05,0.00039252170253668
"IRF2BP2",6208.9382752385,-1.16210796908727,0.275347280854227,-4.22066698688757,2.43580544325038e-05,0.000393953574127867
"CRB2",21.8339265478478,-1.48540654762181,0.350544446217649,-4.21966607257362,2.44664439122412e-05,0.000395349469137876
"LRRC16A",115.831040719954,1.0968178015185,0.25986450914892,4.21875748828634,2.45652321098332e-05,0.000396587841022951
"FAM53B-AS1",21.6393002910172,-1.25314612732134,0.296426668991612,-4.21573378817812,2.48967316743116e-05,0.000401216097116898
"TUBB6",316.483640584091,-1.62392885554182,0.3857345901846,-4.21387883593204,2.51021984688527e-05,0.000403800324695722
"VAC14-AS1",16.9680793657519,-1.33539071518011,0.315776837423829,-4.21229018456355,2.5279449304849e-05,0.000406286589186729
"H1FX",258.054936573759,-1.13294871467839,0.269289155005497,-4.20641157125287,2.59457538057255e-05,0.000415795201576537
"ZNF781",64.2424086466088,1.75933119576778,0.417890989872866,4.20131494443195,2.65369116241704e-05,0.00042383306486989
"EAF1",5949.25292730852,-1.09974742097312,0.262048546057165,-4.1968322589035,2.70674253812201e-05,0.00043192084137733
"PLA2G15",279.112062413989,-1.07721343283947,0.256973629926899,-4.1916130150218,2.76978154684684e-05,0.000439629156159094
"C17orf77",20.693445151747,-1.71622070673987,0.408525521169399,-4.1876409708538,2.81868943473016e-05,0.000446328087555973
"C19orf71",115.747511312629,-1.12487324226367,0.268590167317597,-4.18649347907745,2.83297068550679e-05,0.000448066617805713
"UCKL1-AS1",263.330676614295,-1.08388171398885,0.258897766255542,-4.18629459960563,2.83545284837954e-05,0.000448066617805713
"DNAJB8",4.39216739080159,-2.07588499774125,0.457192205402348,-4.18480190548787,2.85414887794662e-05,0.000449985291701893
"CHL1",14.2572929772854,1.9374818903896,0.457376812037762,4.18402319773509,2.86394866707578e-05,0.000450977457654571
"FAM129C",521.281541102195,1.40450673942773,0.335760887703415,4.18315401088593,2.87492488215497e-05,0.000452082758366933
"CIB3",362.922472400587,-1.26085450551159,0.301472639135689,-4.18202355537005,2.88926027049216e-05,0.000453765928797295
"ADAM15",1184.27308183547,-1.05019874950061,0.251575448038083,-4.17453341399123,2.98597393582862e-05,0.000466093089338061
"LAX1",1009.45831929448,1.0837609289532,0.259708876275817,4.17260086168166,3.01142218408288e-05,0.000468850760194353
"ZNF112",12.8450720838953,1.65528575626848,0.389633975990909,4.17273444974478,3.00965645784457e-05,0.000468850760194353
"NFKBIA",32962.8783434876,-1.59279910876221,0.383077430054618,-4.16211283332435,3.15316468359781e-05,0.000488781476148357
"CHERP",375.775750675564,-1.11723929796829,0.268510833573123,-4.16052950995919,3.17510585629405e-05,0.000490907558299557
"ZNF540",150.494889797361,1.29975217577666,0.312099093426641,4.16061694238259,3.17389047208971e-05,0.000490907558299557
"GADD45G",51.8497658502503,-1.87235795403513,0.453416229115436,-4.15325659895634,3.27776833312548e-05,0.000505550090249451
"NCF1",27758.4396632851,-1.13413716501601,0.273147943009711,-4.15225111518519,3.29220716576383e-05,0.000507260560205126
"SNX29P1",20.3447392386888,1.46422381493577,0.350286513979133,4.148617402255,3.34489295380858e-05,0.000514492813101279
"OPA1-AS1",44.5589385812511,-1.31635630597224,0.317175312761237,-4.14497198683036,3.39855254845532e-05,0.000521402612061217
"ZFP28",179.42235853996,1.0610617664798,0.256138750108484,4.14007959188901,3.47185339942663e-05,0.000530828892086545
"APOBEC3A",4840.191279201,-1.08688679162593,0.262884983246257,-4.13452677455936,3.55686786537999e-05,0.000540595604938568
"CARF",741.862062973509,1.03006974788872,0.249393119613902,4.12981952541309,3.63048112554557e-05,0.00055012591969885
"C7orf25",290.293851270194,1.15774090156713,0.280497364587565,4.12634692974556,3.68571127282821e-05,0.000557339312742536
"CUEDC1",669.923942058726,-1.25889882484373,0.305228743420271,-4.12462618442938,3.71337366874334e-05,0.000561048457090134
"ZCCHC24",376.550602114428,-1.05171827365908,0.255071369871416,-4.12298265291672,3.73997873770465e-05,0.000563167193606931
"IFITM3",30373.8247165909,-1.69981912938449,0.413377997828089,-4.12191331520406,3.75738596845831e-05,0.00056389135271817
"FBLN5",89.1983947898862,1.55198136090599,0.376175109474352,4.12099962117543,3.77232046041976e-05,0.000565658505220732
